 ;;;;;;;;;;;;;;;;;;;;;;;;;
Mathematics, Grade 8, All students;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Data Table 1;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Average scale scores and standard deviations for grade 8 mathematics, by all students [TOTAL] and jurisdiction: 2024, 2022, 2019, 2017, 2015, 2013, 2011, 2009, 2007, 2005, 2003, 2000, 1996, 1992, and 1990;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Year;Jurisdiction;All students;Average scale score;Standard deviation;;;;;;;;;;;;;;;;;;;;;
2017;Utah;All students;287;37;;;;;;;;;;;;;;;;;;;;;
2017;Vermont;All students;288;37;;;;;;;;;;;;;;;;;;;;;
2017;Virginia;All students;290;37;;;;;;;;;;;;;;;;;;;;;
2017;Washington;All students;289;39;;;;;;;;;;;;;;;;;;;;;
2017;West Virginia;All students;273;36;;;;;;;;;;;;;;;;;;;;;
2017;Wisconsin;All students;288;38;;;;;;;;;;;;;;;;;;;;;
2017;Wyoming;All students;289;33;;;;;;;;;;;;;;;;;;;;;
2015;National;All students;282;37;;;;;;;;;;;;;;;;;;;;;
2015;Alabama;All students;267;35;;;;;;;;;;;;;;;;;;;;;
2015;Alaska;All students;280;37;;;;;;;;;;;;;;;;;;;;;
2015;Arizona;All students;283;37;;;;;;;;;;;;;;;;;;;;;
2015;Arkansas;All students;275;34;;;;;;;;;;;;;;;;;;;;;
2015;California;All students;275;38;;;;;;;;;;;;;;;;;;;;;
2015;Colorado;All students;286;38;;;;;;;;;;;;;;;;;;;;;
2015;Connecticut;All students;284;38;;;;;;;;;;;;;;;;;;;;;
2015;Delaware;All students;280;36;;;;;;;;;;;;;;;;;;;;;
2015;District of Columbia;All students;263;41;;;;;;;;;;;;;;;;;;;;;
2015;DoDEA;All students;291;32;;;;;;;;;;;;;;;;;;;;;
2015;Florida;All students;275;35;;;;;;;;;;;;;;;;;;;;;
2015;Georgia;All students;279;36;;;;;;;;;;;;;;;;;;;;;
2015;Hawaii;All students;279;36;;;;;;;;;;;;;;;;;;;;;
2015;Idaho;All students;284;34;;;;;;;;;;;;;;;;;;;;;
2015;Illinois;All students;282;36;;;;;;;;;;;;;;;;;;;;;
2015;Indiana;All students;287;36;;;;;;;;;;;;;;;;;;;;;
2015;Iowa;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2015;Kansas;All students;284;33;;;;;;;;;;;;;;;;;;;;;
2015;Kentucky;All students;278;35;;;;;;;;;;;;;;;;;;;;;
2015;Louisiana;All students;268;33;;;;;;;;;;;;;;;;;;;;;
2015;Maine;All students;285;35;;;;;;;;;;;;;;;;;;;;;
2015;Maryland;All students;283;39;;;;;;;;;;;;;;;;;;;;;
2015;Massachusetts;All students;297;39;;;;;;;;;;;;;;;;;;;;;
2015;Michigan;All students;278;36;;;;;;;;;;;;;;;;;;;;;
2015;Minnesota;All students;294;36;;;;;;;;;;;;;;;;;;;;;
2015;Mississippi;All students;271;36;;;;;;;;;;;;;;;;;;;;;
2015;Missouri;All students;281;36;;;;;;;;;;;;;;;;;;;;;
2015;Montana;All students;287;34;;;;;;;;;;;;;;;;;;;;;
2015;Nebraska;All students;286;35;;;;;;;;;;;;;;;;;;;;;
2015;Nevada;All students;275;36;;;;;;;;;;;;;;;;;;;;;
2015;New Hampshire;All students;294;34;;;;;;;;;;;;;;;;;;;;;
2015;New Jersey;All students;293;41;;;;;;;;;;;;;;;;;;;;;
2015;New Mexico;All students;271;34;;;;;;;;;;;;;;;;;;;;;
2015;New York;All students;280;37;;;;;;;;;;;;;;;;;;;;;
2015;North Carolina;All students;281;38;;;;;;;;;;;;;;;;;;;;;
2015;North Dakota;All students;288;33;;;;;;;;;;;;;;;;;;;;;
2015;Ohio;All students;285;36;;;;;;;;;;;;;;;;;;;;;
2015;Oklahoma;All students;275;33;;;;;;;;;;;;;;;;;;;;;
2015;Oregon;All students;283;35;;;;;;;;;;;;;;;;;;;;;
2015;Pennsylvania;All students;284;39;;;;;;;;;;;;;;;;;;;;;
2015;Puerto Rico;All students;222;27;;;;;;;;;;;;;;;;;;;;;
2015;Rhode Island;All students;281;35;;;;;;;;;;;;;;;;;;;;;
2015;South Carolina;All students;276;35;;;;;;;;;;;;;;;;;;;;;
2015;South Dakota;All students;285;33;;;;;;;;;;;;;;;;;;;;;
2015;Tennessee;All students;278;37;;;;;;;;;;;;;;;;;;;;;
2015;Texas;All students;284;33;;;;;;;;;;;;;;;;;;;;;
2015;Utah;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2015;Vermont;All students;290;36;;;;;;;;;;;;;;;;;;;;;
2015;Virginia;All students;288;36;;;;;;;;;;;;;;;;;;;;;
2015;Washington;All students;287;40;;;;;;;;;;;;;;;;;;;;;
2015;West Virginia;All students;271;34;;;;;;;;;;;;;;;;;;;;;
2015;Wisconsin;All students;289;36;;;;;;;;;;;;;;;;;;;;;
2015;Wyoming;All students;287;32;;;;;;;;;;;;;;;;;;;;;
2013;National;All students;285;37;;;;;;;;;;;;;;;;;;;;;
2013;Alabama;All students;269;36;;;;;;;;;;;;;;;;;;;;;
2013;Alaska;All students;282;37;;;;;;;;;;;;;;;;;;;;;
2013;Arizona;All students;280;37;;;;;;;;;;;;;;;;;;;;;
2013;Arkansas;All students;278;34;;;;;;;;;;;;;;;;;;;;;
2013;California;All students;276;38;;;;;;;;;;;;;;;;;;;;;
2013;Colorado;All students;290;37;;;;;;;;;;;;;;;;;;;;;
2013;Connecticut;All students;285;38;;;;;;;;;;;;;;;;;;;;;
2013;Delaware;All students;282;36;;;;;;;;;;;;;;;;;;;;;
2013;District of Columbia;All students;265;39;;;;;;;;;;;;;;;;;;;;;
2013;DoDEA;All students;290;30;;;;;;;;;;;;;;;;;;;;;
2013;Florida;All students;281;35;;;;;;;;;;;;;;;;;;;;;
2013;Georgia;All students;279;37;;;;;;;;;;;;;;;;;;;;;
2013;Hawaii;All students;281;37;;;;;;;;;;;;;;;;;;;;;
2013;Idaho;All students;286;33;;;;;;;;;;;;;;;;;;;;;
2013;Illinois;All students;285;37;;;;;;;;;;;;;;;;;;;;;
2013;Indiana;All students;288;35;;;;;;;;;;;;;;;;;;;;;
2013;Iowa;All students;285;34;;;;;;;;;;;;;;;;;;;;;
2013;Kansas;All students;290;34;;;;;;;;;;;;;;;;;;;;;
2013;Kentucky;All students;281;34;;;;;;;;;;;;;;;;;;;;;
2013;Louisiana;All students;273;33;;;;;;;;;;;;;;;;;;;;;
2013;Maine;All students;289;34;;;;;;;;;;;;;;;;;;;;;
2013;Maryland;All students;287;38;;;;;;;;;;;;;;;;;;;;;
2013;Massachusetts;All students;301;36;;;;;;;;;;;;;;;;;;;;;
2013;Michigan;All students;280;36;;;;;;;;;;;;;;;;;;;;;
2013;Minnesota;All students;295;37;;;;;;;;;;;;;;;;;;;;;
2013;Mississippi;All students;271;34;;;;;;;;;;;;;;;;;;;;;
2013;Missouri;All students;283;34;;;;;;;;;;;;;;;;;;;;;
2013;Montana;All students;289;33;;;;;;;;;;;;;;;;;;;;;
2013;Nebraska;All students;285;34;;;;;;;;;;;;;;;;;;;;;
2013;Nevada;All students;278;35;;;;;;;;;;;;;;;;;;;;;
2013;New Hampshire;All students;296;34;;;;;;;;;;;;;;;;;;;;;
2013;New Jersey;All students;296;37;;;;;;;;;;;;;;;;;;;;;
2013;New Mexico;All students;273;35;;;;;;;;;;;;;;;;;;;;;
2013;New York;All students;282;36;;;;;;;;;;;;;;;;;;;;;
2013;North Carolina;All students;286;36;;;;;;;;;;;;;;;;;;;;;
2013;North Dakota;All students;291;32;;;;;;;;;;;;;;;;;;;;;
2013;Ohio;All students;290;35;;;;;;;;;;;;;;;;;;;;;
2013;Oklahoma;All students;276;34;;;;;;;;;;;;;;;;;;;;;
2013;Oregon;All students;284;37;;;;;;;;;;;;;;;;;;;;;
2013;Pennsylvania;All students;290;35;;;;;;;;;;;;;;;;;;;;;
2013;Puerto Rico;All students;218;27;;;;;;;;;;;;;;;;;;;;;
2013;Rhode Island;All students;284;37;;;;;;;;;;;;;;;;;;;;;
2013;South Carolina;All students;280;37;;;;;;;;;;;;;;;;;;;;;
2013;South Dakota;All students;287;34;;;;;;;;;;;;;;;;;;;;;
2013;Tennessee;All students;278;36;;;;;;;;;;;;;;;;;;;;;
2013;Texas;All students;288;33;;;;;;;;;;;;;;;;;;;;;
2013;Utah;All students;284;36;;;;;;;;;;;;;;;;;;;;;
2013;Vermont;All students;295;35;;;;;;;;;;;;;;;;;;;;;
2013;Virginia;All students;288;35;;;;;;;;;;;;;;;;;;;;;
2013;Washington;All students;290;37;;;;;;;;;;;;;;;;;;;;;
2013;West Virginia;All students;274;33;;;;;;;;;;;;;;;;;;;;;
2013;Wisconsin;All students;289;35;;;;;;;;;;;;;;;;;;;;;
2013;Wyoming;All students;288;31;;;;;;;;;;;;;;;;;;;;;
2011;National;All students;284;36;;;;;;;;;;;;;;;;;;;;;
2011;Alabama;All students;269;36;;;;;;;;;;;;;;;;;;;;;
2011;Alaska;All students;283;37;;;;;;;;;;;;;;;;;;;;;
2011;Arizona;All students;279;38;;;;;;;;;;;;;;;;;;;;;
2011;Arkansas;All students;279;34;;;;;;;;;;;;;;;;;;;;;
2011;California;All students;273;39;;;;;;;;;;;;;;;;;;;;;
2011;Colorado;All students;292;36;;;;;;;;;;;;;;;;;;;;;
2011;Connecticut;All students;287;35;;;;;;;;;;;;;;;;;;;;;
2011;Delaware;All students;283;34;;;;;;;;;;;;;;;;;;;;;
2011;District of Columbia;All students;260;40;;;;;;;;;;;;;;;;;;;;;
2011;DoDEA;All students;288;31;;;;;;;;;;;;;;;;;;;;;
2011;Florida;All students;278;35;;;;;;;;;;;;;;;;;;;;;
2011;Georgia;All students;278;35;;;;;;;;;;;;;;;;;;;;;
2011;Hawaii;All students;278;38;;;;;;;;;;;;;;;;;;;;;
2011;Idaho;All students;287;34;;;;;;;;;;;;;;;;;;;;;
2011;Illinois;All students;283;36;;;;;;;;;;;;;;;;;;;;;
2011;Indiana;All students;285;33;;;;;;;;;;;;;;;;;;;;;
2011;Iowa;All students;285;34;;;;;;;;;;;;;;;;;;;;;
2011;Kansas;All students;290;33;;;;;;;;;;;;;;;;;;;;;
